CarModel,Year,Engine,Fuel,Price,Milage
BMW Seria 3 318,2012,2 000 cm3,Diesel,13 000                    EUR,184 400 km
BMW Seria 3,2016,1 995 cm3,Diesel,12 990                    EUR,169 000 km
BMW Seria 1 120,2007,1 995 cm3,Diesel,5 500                    EUR,238 500 km
BMW Seria 5 520,2011,1 995 cm3,Diesel,12 100                    EUR,235 000 km
BMW Seria 1 118,2012,1 995 cm3,Diesel,8 200                    EUR,199 900 km
BMW Seria 3 330,2001,2 998 cm3,Benzina,4 050                    EUR,350 000 km
BMW Seria 3 320,2016,1 989 cm3,Diesel,15 850                    EUR,180 000 km
BMW X4,2015,1 995 cm3,Diesel,32 118                    EUR,100 600 km
BMW X3,2011,2 000 cm3,Diesel,12 490                    EUR,245 000 km
BMW Seria 1 123,2009,1 995 cm3,Diesel,7 400                    EUR,191 000 km
BMW Seria 3 318,2014,2 000 cm3,Diesel,12 400                    EUR,180 000 km
BMW X3,2015,1 998 cm3,Diesel,19 777                    EUR,132 000 km
BMW X5,2014,1 995 cm3,Diesel,30 928                    EUR,182 000 km
BMW Seria 3,2007,1 995 cm3,Diesel,5 290                    EUR,221 474 km
BMW Seria 3 320,2011,1 998 cm3,Diesel,13 990                    EUR,185 000 km
BMW Seria 1 120,2006,1 995 cm3,Diesel,4 999                    EUR,180 000 km
BMW X4,2015,1 995 cm3,Diesel,26 700                    EUR,85 000 km
BMW Seria 3 318,2008,1 996 cm3,Diesel,5 999                    EUR,276 094 km
BMW Seria 3 323,2015,1 996 cm3,Diesel,14 999                    EUR,198 800 km
BMW Seria 5 525,2013,2 000 cm3,Diesel,18 600                    EUR,110 000 km
BMW Seria 3 320,2008,1 995 cm3,Diesel,5 999                    EUR,196 000 km
BMW X1,2017,1 995 cm3,Diesel,35 688                    EUR,6 000 km
BMW Seria 5 530,2012,2 993 cm3,Diesel,14 875                    EUR,230 000 km
BMW Seria 5 520,2009,1 986 cm3,Diesel,6 199                    EUR,184 532 km
BMW Seria 6 640,2014,2 999 cm3,Diesel,26 500                    EUR,180 000 km
BMW Seria 7 730,2013,3 000 cm3,Diesel,23 800                    EUR,149 000 km
BMW Seria 3 318,2007,1 995 cm3,Diesel,7 971                    EUR,192 023 km
BMW Seria 2,2015,1 995 cm3,Diesel,14 800                    EUR,146 000 km
BMW Seria 3 316,2002,1 796 cm3,Benzina,1 595                    EUR,194 211 km
BMW Seria 3 316,2003,1 796 cm3,Benzina,1 695                    EUR,188 021 km
BMW X6,2016,2 993 cm3,Diesel,49 385                    EUR,54 500 km
BMW X2,2018,1 998 cm3,Benzina,35 581                    EUR,30 000 km
BMW Seria 3 320,2008,1 995 cm3,Diesel,6 999                    EUR,280 000 km
BMW X6,2015,2 999 cm3,Diesel,35 500                    EUR,160 000 km
BMW Seria 5 525,2012,1 995 cm3,Diesel,14 150                    EUR,220 000 km
BMW X1,2012,1 995 cm3,Diesel,10 500                    EUR,229 600 km
BMW X6,2015,2 993 cm3,Diesel,44 268                    EUR,48 500 km
BMW X6,2015,2 993 cm3,Diesel,42 721                    EUR,71 500 km
BMW Seria 7 730,2010,2 993 cm3,Diesel,17 999                    EUR,169 000 km
BMW Seria 1 120,2009,1 995 cm3,Diesel,6 500                    EUR,218 000 km
BMW Seria 5 5GT,2010,2 999 cm3,Diesel,15 499                    EUR,230 000 km
BMW Seria 7,2015,2 993 cm3,Diesel,31 523                    EUR,135 000 km
BMW X5,2019,2 993 cm3,Diesel,79 480                    EUR,2 900 km
BMW Seria 3 320,2003,1 995 cm3,Diesel,2 490                    EUR,214 993 km
BMW X1,2017,1 995 cm3,Diesel,22 900                    EUR,112 564 km
BMW Seria 3 320,2014,1 980 cm3,Diesel,16 500                    EUR,106 000 km
BMW Seria 1 118,2008,1 995 cm3,Diesel,4 890                    EUR,265 271 km
BMW Seria 7,2016,2 993 cm3,Diesel,48 314                    EUR,118 471 km
BMW Seria 3 320,2011,1 995 cm3,Diesel,10 900                    EUR,225 000 km
BMW Seria 3 316,2010,1 995 cm3,Diesel,7 790                    EUR,247 574 km
BMW Seria 3 320,2005,1 985 cm3,Diesel,2 490                    EUR,289 000 km
BMW Seria 4 420,2015,2 000 cm3,Diesel,17 950                    EUR,194 200 km
BMW X3,2006,2 000 cm3,Diesel,4 999                    EUR,203 000 km
BMW X6,2015,2 993 cm3,Diesel,45 874                    EUR,79 187 km
BMW Seria 5,2017,1 995 cm3,Diesel,36 878                    EUR,39 800 km
BMW Seria 3 320,2018,1 995 cm3,Diesel,33 439                    EUR,25 000 km
BMW Seria 5 520,2011,1 995 cm3,Diesel,10 900                    EUR,186 850 km
BMW Seria 5 520,2011,1 992 cm3,Diesel,11 490                    EUR,175 000 km
BMW Seria 6 640,2013,2 993 cm3,Diesel,34 000                    EUR,72 000 km
BMW X3,2007,1 987 cm3,Diesel,7 350                    EUR,141 000 km
BMW X6,2016,3 000 cm3,Diesel,49 950                    EUR,106 000 km
BMW X3,2013,1 995 cm3,Diesel,17 000                    EUR,200 000 km
BMW Seria 1 120,2008,1 995 cm3,Diesel,4 999                    EUR,249 000 km
BMW Seria 1,2007,2 000 cm3,Diesel,5 800                    EUR,220 853 km
BMW X6,2018,2 993 cm3,Diesel,70 368                    EUR,16 585 km
BMW Seria 3 320,2009,1 995 cm3,Benzina,8 200                    EUR,204 000 km
BMW Seria 3 318,2001,1 995 cm3,Benzina,1 700                    EUR,210 000 km
BMW X1,2012,1 995 cm3,Diesel,13 150                    EUR,165 500 km
BMW X5,2015,2 993 cm3,Diesel,35 559                    EUR,149 500 km
BMW Seria 5 520,2013,2 000 cm3,Diesel,13 300                    EUR,230 000 km
BMW Seria 5 530,2008,2 993 cm3,Diesel,7 990                    EUR,281 900 km
BMW Seria 3 320,2005,1 995 cm3,Diesel,4 299                    EUR,315 000 km
BMW X1,2011,2 000 cm3,Diesel,11 100                    EUR,231 000 km
BMW Seria 5 530,2001,2 926 cm3,Diesel,3 000                    EUR,343 000 km
BMW Seria 1 120,2006,1 998 cm3,Diesel,4 650                    EUR,240 000 km
BMW X5,2013,2 993 cm3,Diesel,32 130                    EUR,78 500 km
BMW X1,2013,1 998 cm3,Diesel,14 900                    EUR,175 000 km
BMW Seria 3 320,2007,1 995 cm3,Diesel,5 690                    EUR,188 000 km
BMW Seria 3 320,2009,2 000 cm3,Diesel,8 400                    EUR,245 000 km
BMW X6,2018,2 979 cm3,Diesel,61 868                    EUR,11 238 km
BMW Seria 5 520,2013,1 995 cm3,Diesel,14 900                    EUR,190 000 km
BMW Seria 1 120,2007,1 995 cm3,Diesel,4 550                    EUR,225 598 km
BMW Seria 3 320,2016,1 995 cm3,Diesel,23 798                    EUR,99 870 km
BMW Seria 5,2017,2 993 cm3,Diesel,36 283                    EUR,112 000 km
BMW Seria 5 520,2017,1 995 cm3,Diesel,43 911                    EUR,37 300 km
BMW X1,2013,1 995 cm3,Diesel,12 990                    EUR,231 000 km
BMW Seria 7 750,2009,4 395 cm3,Benzina,20 480                    EUR,70 300 km
BMW Seria 3 325,2006,2 500 cm3,Benzina,5 690                    EUR,220 000 km
BMW Seria 3 318,2011,1 999 cm3,Diesel,10 500                    EUR,204 916 km
BMW Seria 5 550,2017,4 395 cm3,Benzina,61 285                    EUR,45 000 km
BMW X3,2011,1 998 cm3,Diesel,11 200                    EUR,207 000 km
BMW X3,2013,2 000 cm3,Diesel,15 650                    EUR,198 800 km
BMW X1,2013,1 995 cm3,Diesel,15 299                    EUR,162 000 km
BMW X5,2005,2 995 cm3,Diesel,7 999                    EUR,247 000 km
BMW Seria 1 118,2008,2 000 cm3,Diesel,5 200                    EUR,104 000 km
BMW Seria 4 Gran,2016,2 000 cm3,Diesel,19 850                    EUR,181 000 km
BMW Seria 4 420,2018,1 995 cm3,Diesel,35 500                    EUR,19 km
BMW X5,2015,2 993 cm3,Diesel,31 500                    EUR,99 000 km
BMW Seria 5 530,2004,2 993 cm3,Diesel,5 700                    EUR,271 000 km
BMW X3,2014,2 000 cm3,Diesel,21 400                    EUR,115 000 km
BMW Seria 3 320,2009,1 995 cm3,Diesel,6 999                    EUR,198 000 km
BMW Seria 7 740,2018,2 996 cm3,Benzina,84 000                    EUR,3 900 km
BMW X6,2011,2 995 cm3,Diesel,21 990                    EUR,170 000 km
BMW X5,2019,2 993 cm3,Diesel,81 872                    EUR,5 000 km
BMW Seria 1 118,2007,1 995 cm3,Diesel,5 950                    EUR,224 000 km
BMW X3,2010,1 995 cm3,Diesel,9 496                    EUR,197 000 km
BMW Seria 5 520,2016,1 995 cm3,Diesel,20 900                    EUR,209 000 km
BMW Seria 3 318,2010,1 995 cm3,Diesel,8 500                    EUR,222 600 km
BMW Seria 3,2006,1 986 cm3,Diesel,4 690                    EUR,244 000 km
BMW Seria 3 320,2012,1 995 cm3,Diesel,6 490                    EUR,228 579 km
BMW X6,2014,2 993 cm3,Diesel,29 900                    EUR,233 000 km
BMW Seria 5 520,2009,2 000 cm3,Diesel,5 390                    EUR,270 000 km
BMW Seria 3,2015,1 995 cm3,Diesel,11 500                    EUR,190 412 km
BMW X1,2011,2 000 cm3,Diesel,9 950                    EUR,143 000 km
BMW Seria 5 520,2013,2 000 cm3,Diesel,19 999                    EUR,144 000 km
BMW X5,2015,2 900 cm3,Diesel,29 700                    EUR,189 000 km
BMW Seria 6 640,2012,2 980 cm3,Diesel,30 900                    EUR,99 000 km
BMW Seria 5 520,2011,1 995 cm3,Diesel,11 999                    EUR,202 973 km
BMW X5,2007,2 998 cm3,Diesel,8 850                    EUR,168 000 km
BMW Seria 7 740,2015,2 993 cm3,Diesel,23 950                    EUR,182 000 km
BMW Seria 3 320,2008,1 996 cm3,Diesel,6 199                    EUR,220 000 km
BMW Seria 5 525,2014,2 993 cm3,Diesel,15 900                    EUR,159 900 km
BMW X1,2010,1 995 cm3,Diesel,8 990                    EUR,210 300 km
BMW Seria 3 3GT,2014,1 995 cm3,Diesel,12 999                    EUR,214 000 km
BMW Seria 5,2008,1 598 cm3,Benzina,2 300                    EUR,161 211 km
BMW Seria 3 320,2006,1 995 cm3,Diesel,5 800                    EUR,239 000 km
BMW X3,2012,1 998 cm3,Diesel,12 990                    EUR,199 000 km
BMW X3,2005,1 995 cm3,Diesel,6 300                    EUR,208 000 km
BMW Seria 1 118,2009,1 995 cm3,Diesel,4 950                    EUR,225 000 km
BMW Seria 5 520,2009,1 995 cm3,Diesel,7 700                    EUR,187 000 km
BMW Seria 3 320,2008,2 000 cm3,Diesel,5 750                    EUR,185 000 km
BMW X5,2013,2 996 cm3,Diesel,16 999                    EUR,209 862 km
BMW Seria 3,2012,1 950 cm3,Diesel,10 250                    EUR,240 000 km
BMW Seria 3 318,2018,1 995 cm3,Diesel,24 000                    EUR,18 000 km
BMW Seria 2,2018,1 998 cm3,Benzina,9 500                    EUR,10 750 km
BMW Seria 7 730,2012,2 993 cm3,Diesel,24 900                    EUR,161 857 km
BMW X5,2008,2 993 cm3,Diesel,10 900                    EUR,192 000 km
BMW Seria 3 320,2008,2 000 cm3,Diesel,7 800                    EUR,99 000 km
BMW Seria 3 318,2009,1 995 cm3,Diesel,5 499                    EUR,264 000 km
BMW Seria 5 520,2012,1 995 cm3,Diesel,14 500                    EUR,178 000 km
BMW Seria 6,2018,2 993 cm3,Diesel,51 437                    EUR,14 200 km
BMW Seria 6,2018,2 993 cm3,Diesel,49 968                    EUR,7 000 km
BMW Seria 7 730,2007,2 968 cm3,Diesel,9 650                    EUR,229 000 km
BMW Seria 6,2015,2 993 cm3,Diesel,38 663                    EUR,116 691 km
BMW Seria 3 3GT,2015,1 995 cm3,Diesel,18 445                    EUR,149 000 km
BMW Seria 5 535,2014,2 979 cm3,Benzina,30 999                    EUR,75 000 km
BMW Seria 1 120,2018,1 998 cm3,Benzina,29 735                    EUR,5 900 km
BMW X5,2007,3 000 cm3,Diesel,6 900                    EUR,214 000 km
BMW X6,2015,2 993 cm3,Diesel,41 000                    EUR,81 000 km
BMW Seria 7 740,2010,3 000 cm3,Benzina,12 900                    EUR,206 000 km
BMW Seria 7 730,2016,2 993 cm3,Diesel,44 500                    EUR,104 000 km
BMW Seria 5,2009,3 000 cm3,Diesel,7 999                    EUR,193 300 km
BMW X3,2018,1 995 cm3,Diesel,45 279                    EUR,19 200 km
BMW X5,2015,2 993 cm3,Diesel,68 500                    EUR,84 000 km
BMW X3,2015,1 995 cm3,Diesel,30 464                    EUR,98 700 km
BMW Seria 3,2016,1 995 cm3,Diesel,19 028                    EUR,137 800 km
BMW Seria 3,2002,1 995 cm3,Diesel,1 850                    EUR,301 000 km
BMW X3,2005,2 993 cm3,Diesel,5 999                    EUR,180 000 km
BMW Seria 3 320,2017,1 995 cm3,Diesel,34 000                    EUR,19 000 km
BMW Seria 5 520,2009,1 998 cm3,Diesel,8 000                    EUR,280 200 km
BMW Seria 3 320,2003,1 995 cm3,Diesel,2 150                    EUR,210 000 km
BMW Seria 3 320,2017,1 995 cm3,Diesel,22 491                    EUR,82 000 km
BMW X5,2018,2 993 cm3,Diesel,99 923                    EUR,1 500 km
BMW X6,2015,2 993 cm3,Diesel,61 880                    EUR,44 700 km
BMW X5,2010,2 993 cm3,Diesel,16 999                    EUR,230 000 km
BMW X6,2015,2 993 cm3,Diesel,45 339                    EUR,73 215 km
BMW X6,2016,2 993 cm3,Diesel,45 874                    EUR,80 461 km
BMW X6,2016,2 993 cm3,Diesel,47 124                    EUR,133 916 km
BMW Seria 7 730,2017,2 967 cm3,Diesel,77 350                    EUR,11 900 km
BMW X5,2008,2 993 cm3,Diesel,10 250                    EUR,244 000 km
BMW Seria 5 520,2015,1 998 cm3,Diesel,19 900                    EUR,143 000 km
BMW Seria 1,2015,1 496 cm3,Diesel,15 458                    EUR,62 913 km
BMW Seria 1,2016,1 995 cm3,Diesel,19 028                    EUR,100 416 km
BMW X6,2015,2 993 cm3,Diesel,45 220                    EUR,97 550 km
BMW Seria 1 118,2011,1 995 cm3,Diesel,6 590                    EUR,138 000 km
BMW Seria 5 520,2014,1 999 cm3,Diesel,14 000                    EUR,250 000 km
BMW Seria 1,2015,1 995 cm3,Diesel,15 458                    EUR,101 700 km
BMW Seria 4,2015,1 995 cm3,Diesel,21 408                    EUR,50 661 km
BMW X1,2018,1 995 cm3,Diesel,37 749                    EUR,5 500 km
BMW Seria 3 320,2016,1 995 cm3,Diesel,18 500                    EUR,187 258 km
BMW Seria 1,2016,1 995 cm3,Diesel,17 850                    EUR,127 088 km
BMW Seria 6 640,2013,2 993 cm3,Diesel,36 866                    EUR,60 300 km
BMW X4,2019,1 995 cm3,Diesel,71 031                    EUR,1 km
BMW Seria 5 520,2011,1 995 cm3,Diesel,10 990                    EUR,186 000 km
BMW X6,2012,2 995 cm3,Diesel,22 900                    EUR,202 000 km
BMW X2,2018,1 995 cm3,Diesel,43 909                    EUR,8 500 km
BMW Seria 3 320,2013,1 950 cm3,Diesel,14 800                    EUR,98 000 km
BMW X1,2016,1 995 cm3,Diesel,24 629                    EUR,113 956 km
BMW X4,2018,1 995 cm3,Diesel,45 803                    EUR,17 314 km
BMW Seria 3 320,2005,1 995 cm3,Diesel,4 999                    EUR,187 000 km
BMW Seria 4 420,2014,1 995 cm3,Diesel,21 000                    EUR,138 902 km
BMW X1,2015,1 995 cm3,Diesel,25 990                    EUR,66 499 km
BMW X4,2018,1 995 cm3,Diesel,54 561                    EUR,15 000 km
BMW Seria 3 318,2002,1 998 cm3,Benzina,1 380                    EUR,120 000 km
BMW X1,2018,1 995 cm3,Diesel,31 950                    EUR,18 830 km
BMW X3,2014,1 996 cm3,Diesel,20 000                    EUR,190 000 km
BMW Seria 1 116,2015,1 598 cm3,Diesel,10 500                    EUR,44 616 km
BMW X3,2010,1 998 cm3,Diesel,10 850                    EUR,220 000 km
BMW X3,2012,1 998 cm3,Diesel,17 300                    EUR,117 000 km
BMW Seria 8,2019,2 993 cm3,Diesel,97 556                    EUR,850 km
BMW X1,2015,1 995 cm3,Diesel,24 395                    EUR,94 900 km
BMW X1,2015,1 995 cm3,Diesel,21 717                    EUR,99 000 km
BMW Seria 4 420,2013,1 998 cm3,Diesel,22 015                    EUR,110 000 km
BMW X4,2018,1 995 cm3,Diesel,50 694                    EUR,15 583 km
BMW X4,2018,1 995 cm3,Diesel,54 621                    EUR,4 000 km
BMW Seria 3 318,2011,1 995 cm3,Diesel,7 499                    EUR,215 000 km
BMW X6,2016,2 993 cm3,Diesel,47 588                    EUR,78 400 km
BMW X1,2015,1 995 cm3,Diesel,24 383                    EUR,149 920 km
BMW X4,2018,1 995 cm3,Diesel,50 955                    EUR,4 950 km
BMW X5,2014,2 986 cm3,Diesel,25 990                    EUR,168 375 km
BMW Seria 7 740,2012,2 993 cm3,Diesel,18 900                    EUR,169 000 km
BMW Seria 5,2016,1 995 cm3,Diesel,33 891                    EUR,44 000 km
BMW X4,2018,1 995 cm3,Diesel,46 374                    EUR,1 890 km
BMW X4,2015,1 995 cm3,Diesel,31 404                    EUR,107 801 km
BMW X6,2015,2 993 cm3,Diesel,39 389                    EUR,141 000 km
BMW X6,2015,2 993 cm3,Diesel,45 398                    EUR,82 423 km
BMW X6,2015,2 993 cm3,Diesel,45 398                    EUR,96 561 km
BMW X1,2016,1 995 cm3,Diesel,28 441                    EUR,55 000 km
BMW X1,2011,1 995 cm3,Diesel,12 299                    EUR,142 273 km
BMW Seria 3 330,2007,2 993 cm3,Diesel,8 290                    EUR,247 000 km
BMW X6,2015,2 993 cm3,Diesel,45 220                    EUR,75 515 km
BMW X1,2018,1 993 cm3,Diesel,48 606                    EUR,1 km
BMW X6,2015,2 993 cm3,Diesel,42 066                    EUR,98 651 km
BMW X4,2018,1 995 cm3,Diesel,41 162                    EUR,22 915 km
BMW Seria 4 430,2017,2 993 cm3,Diesel,57 693                    EUR,10 km
BMW X3,2018,1 995 cm3,Diesel,62 613                    EUR,1 km
BMW X3,2018,2 993 cm3,Diesel,60 666                    EUR,9 900 km
BMW X1,2018,1 995 cm3,Diesel,42 957                    EUR,6 000 km
BMW X5,2018,2 993 cm3,Diesel,103 411                    EUR,6 000 km
BMW X6,2018,2 993 cm3,Diesel,76 634                    EUR,6 000 km
BMW Seria 5 520,2017,1 995 cm3,Diesel,48 766                    EUR,8 000 km
BMW X2,2018,1 995 cm3,Diesel,54 024                    EUR,1 km
BMW X4,2018,1 995 cm3,Diesel,72 112                    EUR,1 km
BMW X4,2018,1 995 cm3,Diesel,61 856                    EUR,9 500 km
BMW Seria 7 740,2018,2 993 cm3,Diesel,86 846                    EUR,7 250 km
BMW X4,2018,1 995 cm3,Diesel,66 888                    EUR,1 km
BMW Seria 5 525,2013,1 995 cm3,Diesel,14 650                    EUR,223 000 km
BMW X6,2015,2 993 cm3,Diesel,45 874                    EUR,97 850 km
BMW X4,2018,1 995 cm3,Diesel,39 329                    EUR,29 989 km
BMW X6,2015,2 993 cm3,Diesel,44 387                    EUR,110 532 km
BMW X6,2017,2 993 cm3,Diesel,71 995                    EUR,6 000 km
BMW X6,2011,2 993 cm3,Diesel,19 999                    EUR,212 000 km
BMW X5,2007,2 993 cm3,Diesel,10 900                    EUR,246 500 km
BMW X4,2015,2 993 cm3,Diesel,32 011                    EUR,88 008 km
BMW Seria 1 118,2009,1 998 cm3,Diesel,5 900                    EUR,234 000 km
BMW X6,2015,2 993 cm3,Diesel,39 950                    EUR,152 000 km
BMW Seria 5 520,2013,1 995 cm3,Diesel,11 490                    EUR,269 000 km
BMW Seria 3 320,2016,1 995 cm3,Diesel,17 390                    EUR,178 000 km
BMW X5,2016,2 993 cm3,Diesel,41 031                    EUR,169 700 km
BMW Seria 1 118,2018,1 499 cm3,Benzina,19 873                    EUR,20 150 km
BMW Seria 5 520,2018,1 995 cm3,Diesel,55 692                    EUR,14 366 km
BMW Seria 8,2018,4 395 cm3,Benzina,110 670                    EUR,12 000 km
BMW Seria 1 118,2018,1 499 cm3,Benzina,19 635                    EUR,15 852 km
BMW X1,2013,1 995 cm3,Diesel,15 390                    EUR,173 868 km
BMW Seria 3 330,2005,3 000 cm3,Diesel,2 990                    EUR,147 000 km
BMW Seria 6 645,2005,4 398 cm3,Benzina,8 900                    EUR,220 000 km
